id,name,category,price,stock
2819,breakroom-2819,breakroom,62.03,233
2820,furniture-2820,furniture,63.40,240
2821,stationery-2821,stationery,64.77,247
2822,peripherals-2822,peripherals,66.14,254
2823,storage-2823,storage,67.51,261
2824,lighting-2824,lighting,68.88,268
2825,breakroom-2825,breakroom,70.25,275
2826,furniture-2826,furniture,71.62,282
2827,stationery-2827,stationery,72.99,289
2828,peripherals-2828,peripherals,74.36,296
2829,storage-2829,storage,75.73,303
2830,lighting-2830,lighting,77.10,310
2831,breakroom-2831,breakroom,78.47,317
2832,furniture-2832,furniture,79.84,324
2833,stationery-2833,stationery,81.21,331
2834,peripherals-2834,peripherals,82.58,338
2835,storage-2835,storage,83.95,345
2836,lighting-2836,lighting,85.32,352
2837,breakroom-2837,breakroom,86.69,359
2838,furniture-2838,furniture,88.06,366
2839,stationery-2839,stationery,89.43,373
2840,peripherals-2840,peripherals,90.80,380
2841,storage-2841,storage,92.17,387
2842,lighting-2842,lighting,93.54,394
2843,breakroom-2843,breakroom,94.91,401
2844,furniture-2844,furniture,96.28,408
2845,stationery-2845,stationery,97.65,415
2846,peripherals-2846,peripherals,99.02,422
2847,storage-2847,storage,0.39,429
2848,lighting-2848,lighting,1.76,436
2849,breakroom-2849,breakroom,3.13,443
2850,furniture-2850,furniture,4.50,450
2851,stationery-2851,stationery,5.87,457
2852,peripherals-2852,peripherals,7.24,464
2853,storage-2853,storage,8.61,471
2854,lighting-2854,lighting,9.98,478
2855,breakroom-2855,breakroom,11.35,485
2856,furniture-2856,furniture,12.72,492
2857,stationery-2857,stationery,14.09,499
2858,peripherals-2858,peripherals,15.46,6
2859,storage-2859,storage,16.83,13
2860,lighting-2860,lighting,18.20,20
2861,breakroom-2861,breakroom,19.57,27
2862,furniture-2862,furniture,20.94,34
2863,stationery-2863,stationery,22.31,41
2864,peripherals-2864,peripherals,23.68,48
2865,storage-2865,storage,25.05,55
2866,lighting-2866,lighting,26.42,62
2867,breakroom-2867,breakroom,27.79,69
2868,furniture-2868,furniture,29.16,76
2869,stationery-2869,stationery,30.53,83
2870,peripherals-2870,peripherals,31.90,90
2871,storage-2871,storage,33.27,97
2872,lighting-2872,lighting,34.64,104
2873,breakroom-2873,breakroom,36.01,111
2874,furniture-2874,furniture,37.38,118
2875,stationery-2875,stationery,38.75,125
2876,peripherals-2876,peripherals,40.12,132
2877,storage-2877,storage,41.49,139
2878,lighting-2878,lighting,42.86,146
2879,breakroom-2879,breakroom,44.23,153
2880,furniture-2880,furniture,45.60,160
2881,stationery-2881,stationery,46.97,167
2882,peripherals-2882,peripherals,48.34,174
2883,storage-2883,storage,49.71,181
2884,lighting-2884,lighting,51.08,188
2885,breakroom-2885,breakroom,52.45,195
2886,furniture-2886,furniture,53.82,202
2887,stationery-2887,stationery,55.19,209
2888,peripherals-2888,peripherals,56.56,216
2889,storage-2889,storage,57.93,223
2890,lighting-2890,lighting,59.30,230
2891,breakroom-2891,breakroom,60.67,237
2892,furniture-2892,furniture,62.04,244
2893,stationery-2893,stationery,63.41,251
2894,peripherals-2894,peripherals,64.78,258
2895,storage-2895,storage,66.15,265
2896,lighting-2896,lighting,67.52,272
2897,breakroom-2897,breakroom,68.89,279
2898,furniture-2898,furniture,70.26,286
2899,stationery-2899,stationery,71.63,293
2900,peripherals-2900,peripherals,73.00,300
2901,storage-2901,storage,74.37,307
2902,lighting-2902,lighting,75.74,314
2903,breakroom-2903,breakroom,77.11,321
2904,furniture-2904,furniture,78.48,328
2905,stationery-2905,stationery,79.85,335
2906,peripherals-2906,peripherals,81.22,342
2907,storage-2907,storage,82.59,349
2908,lighting-2908,lighting,83.96,356
2909,breakroom-2909,breakroom,85.33,363
2910,furniture-2910,furniture,86.70,370
2911,stationery-2911,stationery,88.07,377
2912,peripherals-2912,peripherals,89.44,384
2913,storage-2913,storage,90.81,391
2914,lighting-2914,lighting,92.18,398
2915,breakroom-2915,breakroom,93.55,405
2916,furniture-2916,furniture,94.92,412
2917,stationery-2917,stationery,96.29,419
2918,peripherals-2918,peripherals,97.66,426
2919,storage-2919,storage,99.03,433
2920,lighting-2920,lighting,0.40,440
2921,breakroom-2921,breakroom,1.77,447
2922,furniture-2922,furniture,3.14,454
2923,stationery-2923,stationery,4.51,461
2924,peripherals-2924,peripherals,5.88,468
2925,storage-2925,storage,7.25,475
2926,lighting-2926,lighting,8.62,482
2927,breakroom-2927,breakroom,9.99,489
2928,furniture-2928,furniture,11.36,496
2929,stationery-2929,stationery,12.73,3
2930,peripherals-2930,peripherals,14.10,10
2931,storage-2931,storage,15.47,17
2932,lighting-2932,lighting,16.84,24
2933,breakroom-2933,breakroom,18.21,31
2934,furniture-2934,furniture,19.58,38
2935,stationery-2935,stationery,20.95,45
2936,peripherals-2936,peripherals,22.32,52
2937,storage-2937,storage,23.69,59
2938,lighting-2938,lighting,25.06,66
2939,breakroom-2939,breakroom,26.43,73
2940,furniture-2940,furniture,27.80,80
2941,stationery-2941,stationery,29.17,87
2942,peripherals-2942,peripherals,30.54,94
2943,storage-2943,storage,31.91,101
2944,lighting-2944,lighting,33.28,108
2945,breakroom-2945,breakroom,34.65,115
2946,furniture-2946,furniture,36.02,122
2947,stationery-2947,stationery,37.39,129
2948,peripherals-2948,peripherals,38.76,136
2949,storage-2949,storage,40.13,143
2950,lighting-2950,lighting,41.50,150
2951,breakroom-2951,breakroom,42.87,157
2952,furniture-2952,furniture,44.24,164
2953,stationery-2953,stationery,45.61,171
2954,peripherals-2954,peripherals,46.98,178
2955,storage-2955,storage,48.35,185
2956,lighting-2956,lighting,49.72,192
2957,breakroom-2957,breakroom,51.09,199
2958,furniture-2958,furniture,52.46,206
2959,stationery-2959,stationery,53.83,213
2960,peripherals-2960,peripherals,55.20,220
2961,storage-2961,storage,56.57,227
2962,lighting-2962,lighting,57.94,234
2963,breakroom-2963,breakroom,59.31,241
2964,furniture-2964,furniture,60.68,248
2965,stationery-2965,stationery,62.05,255
2966,peripherals-2966,peripherals,63.42,262
2967,storage-2967,storage,64.79,269
2968,lighting-2968,lighting,66.16,276
2969,breakroom-2969,breakroom,67.53,283
2970,furniture-2970,furniture,68.90,290
2971,stationery-2971,stationery,70.27,297
2972,peripherals-2972,peripherals,71.64,304
2973,storage-2973,storage,73.01,311
2974,lighting-2974,lighting,74.38,318
2975,breakroom-2975,breakroom,75.75,325
2976,furniture-2976,furniture,77.12,332
2977,stationery-2977,stationery,78.49,339
2978,peripherals-2978,peripherals,79.86,346
2979,storage-2979,storage,81.23,353
2980,lighting-2980,lighting,82.60,360
2981,breakroom-2981,breakroom,83.97,367
2982,furniture-2982,furniture,85.34,374
2983,stationery-2983,stationery,86.71,381
2984,peripherals-2984,peripherals,88.08,388
2985,storage-2985,storage,89.45,395
2986,lighting-2986,lighting,90.82,402
2987,breakroom-2987,breakroom,92.19,409
2988,furniture-2988,furniture,93.56,416
2989,stationery-2989,stationery,94.93,423
2990,peripherals-2990,peripherals,96.30,430
2991,storage-2991,storage,97.67,437
2992,lighting-2992,lighting,99.04,444
2993,breakroom-2993,breakroom,0.41,451
2994,furniture-2994,furniture,1.78,458
2995,stationery-2995,stationery,3.15,465
2996,peripherals-2996,peripherals,4.52,472
2997,storage-2997,storage,5.89,479
2998,lighting-2998,lighting,7.26,486
2999,breakroom-2999,breakroom,8.63,493
3000,furniture-3000,furniture,10.00,0
3001,stationery-3001,stationery,11.37,7
3002,peripherals-3002,peripherals,12.74,14
3003,storage-3003,storage,14.11,21
3004,lighting-3004,lighting,15.48,28
3005,breakroom-3005,breakroom,16.85,35
3006,furniture-3006,furniture,18.22,42
3007,stationery-3007,stationery,19.59,49
3008,peripherals-3008,peripherals,20.96,56
3009,storage-3009,storage,22.33,63
3010,lighting-3010,lighting,23.70,70
3011,breakroom-3011,breakroom,25.07,77
3012,furniture-3012,furniture,26.44,84
3013,stationery-3013,stationery,27.81,91
3014,peripherals-3014,peripherals,29.18,98
3015,storage-3015,storage,30.55,105
3016,lighting-3016,lighting,31.92,112
3017,breakroom-3017,breakroom,33.29,119
3018,furniture-3018,furniture,34.66,126
3019,stationery-3019,stationery,36.03,133
3020,peripherals-3020,peripherals,37.40,140
3021,storage-3021,storage,38.77,147
3022,lighting-3022,lighting,40.14,154
3023,breakroom-3023,breakroom,41.51,161
3024,furniture-3024,furniture,42.88,168
3025,stationery-3025,stationery,44.25,175
3026,peripherals-3026,peripherals,45.62,182
3027,storage-3027,storage,46.99,189
3028,lighting-3028,lighting,48.36,196
3029,breakroom-3029,breakroom,49.73,203
3030,furniture-3030,furniture,51.10,210
3031,stationery-3031,stationery,52.47,217
3032,peripherals-3032,peripherals,53.84,224
3033,storage-3033,storage,55.21,231
3034,lighting-3034,lighting,56.58,238
3035,breakroom-3035,breakroom,57.95,245
3036,furniture-3036,furniture,59.32,252
3037,stationery-3037,stationery,60.69,259
3038,peripherals-3038,peripherals,62.06,266
3039,storage-3039,storage,63.43,273
3040,lighting-3040,lighting,64.80,280
3041,breakroom-3041,breakroom,66.17,287
3042,furniture-3042,furniture,67.54,294
3043,stationery-3043,stationery,68.91,301
3044,peripherals-3044,peripherals,70.28,308
3045,storage-3045,storage,71.65,315
3046,lighting-3046,lighting,73.02,322
3047,breakroom-3047,breakroom,74.39,329
3048,furniture-3048,furniture,75.76,336
3049,stationery-3049,stationery,77.13,343
3050,peripherals-3050,peripherals,78.50,350
3051,storage-3051,storage,79.87,357
3052,lighting-3052,lighting,81.24,364
3053,breakroom-3053,breakroom,82.61,371
3054,furniture-3054,furniture,83.98,378
3055,stationery-3055,stationery,85.35,385
3056,peripherals-3056,peripherals,86.72,392
3057,storage-3057,storage,88.09,399
3058,lighting-3058,lighting,89.46,406
3059,breakroom-3059,breakroom,90.83,413
3060,furniture-3060,furniture,92.20,420
3061,stationery-3061,stationery,93.57,427
3062,peripherals-3062,peripherals,94.94,434
3063,storage-3063,storage,96.31,441
3064,lighting-3064,lighting,97.68,448
3065,breakroom-3065,breakroom,99.05,455
3066,furniture-3066,furniture,0.42,462
3067,stationery-3067,stationery,1.79,469
3068,peripherals-3068,peripherals,3.16,476
3069,storage-3069,storage,4.53,483
3070,lighting-3070,lighting,5.90,490
3071,breakroom-3071,breakroom,7.27,497
3072,furniture-3072,furniture,8.64,4
3073,stationery-3073,stationery,10.01,11
3074,peripherals-3074,peripherals,11.38,18
3075,storage-3075,storage,12.75,25
3076,lighting-3076,lighting,14.12,32
3077,breakroom-3077,breakroom,15.49,39
3078,furniture-3078,furniture,16.86,46
3079,stationery-3079,stationery,18.23,53
3080,peripherals-3080,peripherals,19.60,60
3081,storage-3081,storage,20.97,67
3082,lighting-3082,lighting,22.34,74
3083,breakroom-3083,breakroom,23.71,81
3084,furniture-3084,furniture,25.08,88
3085,stationery-3085,stationery,26.45,95
3086,peripherals-3086,peripherals,27.82,102
3087,storage-3087,storage,29.19,109
3088,lighting-3088,lighting,30.56,116
3089,breakroom-3089,breakroom,31.93,123
3090,furniture-3090,furniture,33.30,130
3091,stationery-3091,stationery,34.67,137
3092,peripherals-3092,peripherals,36.04,144
3093,storage-3093,storage,37.41,151
3094,lighting-3094,lighting,38.78,158
3095,breakroom-3095,breakroom,40.15,165
3096,furniture-3096,furniture,41.52,172
3097,stationery-3097,stationery,42.89,179
3098,peripherals-3098,peripherals,44.26,186
3099,storage-3099,storage,45.63,193
3100,lighting-3100,lighting,47.00,200
3101,breakroom-3101,breakroom,48.37,207
3102,furniture-3102,furniture,49.74,214
3103,stationery-3103,stationery,51.11,221
3104,peripherals-3104,peripherals,52.48,228
3105,storage-3105,storage,53.85,235
3106,lighting-3106,lighting,55.22,242
3107,breakroom-3107,breakroom,56.59,249
3108,furniture-3108,furniture,57.96,256
3109,stationery-3109,stationery,59.33,263
3110,peripherals-3110,peripherals,60.70,270
3111,storage-3111,storage,62.07,277
3112,lighting-3112,lighting,63.44,284
3113,breakroom-3113,breakroom,64.81,291
3114,furniture-3114,furniture,66.18,298
3115,stationery-3115,stationery,67.55,305
3116,peripherals-3116,peripherals,68.92,312
3117,storage-3117,storage,70.29,319
3118,lighting-3118,lighting,71.66,326
3119,breakroom-3119,breakroom,73.03,333
3120,furniture-3120,furniture,74.40,340
3121,stationery-3121,stationery,75.77,347
3122,peripherals-3122,peripherals,77.14,354
3123,storage-3123,storage,78.51,361
3124,lighting-3124,lighting,79.88,368
3125,breakroom-3125,breakroom,81.25,375
3126,furniture-3126,furniture,82.62,382
3127,stationery-3127,stationery,83.99,389
3128,peripherals-3128,peripherals,85.36,396
3129,storage-3129,storage,86.73,403
3130,lighting-3130,lighting,88.10,410
3131,breakroom-3131,breakroom,89.47,417
3132,furniture-3132,furniture,90.84,424
3133,stationery-3133,stationery,92.21,431
3134,peripherals-3134,peripherals,93.58,438
3135,storage-3135,storage,94.95,445
3136,lighting-3136,lighting,96.32,452
3137,breakroom-3137,breakroom,97.69,459
3138,furniture-3138,furniture,99.06,466
3139,stationery-3139,stationery,0.43,473
3140,peripherals-3140,peripherals,1.80,480
3141,storage-3141,storage,3.17,487
3142,lighting-3142,lighting,4.54,494
3143,breakroom-3143,breakroom,5.91,1
3144,furniture-3144,furniture,7.28,8
3145,stationery-3145,stationery,8.65,15
3146,peripherals-3146,peripherals,10.02,22
3147,storage-3147,storage,11.39,29
3148,lighting-3148,lighting,12.76,36
3149,breakroom-3149,breakroom,14.13,43
3150,furniture-3150,furniture,15.50,50
3151,stationery-3151,stationery,16.87,57
3152,peripherals-3152,peripherals,18.24,64
3153,storage-3153,storage,19.61,71
3154,lighting-3154,lighting,20.98,78
3155,breakroom-3155,breakroom,22.35,85
3156,furniture-3156,furniture,23.72,92
3157,stationery-3157,stationery,25.09,99
3158,peripherals-3158,peripherals,26.46,106
3159,storage-3159,storage,27.83,113
3160,lighting-3160,lighting,29.20,120
3161,breakroom-3161,breakroom,30.57,127
3162,furniture-3162,furniture,31.94,134
3163,stationery-3163,stationery,33.31,141
3164,peripherals-3164,peripherals,34.68,148
3165,storage-3165,storage,36.05,155
3166,lighting-3166,lighting,37.42,162
3167,breakroom-3167,breakroom,38.79,169
3168,furniture-3168,furniture,40.16,176
3169,stationery-3169,stationery,41.53,183
3170,peripherals-3170,peripherals,42.90,190
3171,storage-3171,storage,44.27,197
3172,lighting-3172,lighting,45.64,204
3173,breakroom-3173,breakroom,47.01,211
3174,furniture-3174,furniture,48.38,218
3175,stationery-3175,stationery,49.75,225
3176,peripherals-3176,peripherals,51.12,232
3177,storage-3177,storage,52.49,239
3178,lighting-3178,lighting,53.86,246
3179,breakroom-3179,breakroom,55.23,253
3180,furniture-3180,furniture,56.60,260
3181,stationery-3181,stationery,57.97,267
3182,peripherals-3182,peripherals,59.34,274
3183,storage-3183,storage,60.71,281
3184,lighting-3184,lighting,62.08,288
3185,breakroom-3185,breakroom,63.45,295
3186,furniture-3186,furniture,64.82,302
3187,stationery-3187,stationery,66.19,309
3188,peripherals-3188,peripherals,67.56,316
3189,storage-3189,storage,68.93,323
3190,lighting-3190,lighting,70.30,330
3191,breakroom-3191,breakroom,71.67,337
3192,furniture-3192,furniture,73.04,344
3193,stationery-3193,stationery,74.41,351
3194,peripherals-3194,peripherals,75.78,358
3195,storage-3195,storage,77.15,365
3196,lighting-3196,lighting,78.52,372
3197,breakroom-3197,breakroom,79.89,379
3198,furniture-3198,furniture,81.26,386
3199,stationery-3199,stationery,82.63,393
3200,peripherals-3200,peripherals,84.00,400
3201,storage-3201,storage,85.37,407
3202,lighting-3202,lighting,86.74,414
3203,breakroom-3203,breakroom,88.11,421
3204,furniture-3204,furniture,89.48,428
3205,stationery-3205,stationery,90.85,435
3206,peripherals-3206,peripherals,92.22,442
3207,storage-3207,storage,93.59,449
3208,lighting-3208,lighting,94.96,456
3209,breakroom-3209,breakroom,96.33,463
3210,furniture-3210,furniture,97.70,470
3211,stationery-3211,stationery,99.07,477
3212,peripherals-3212,peripherals,0.44,484
3213,storage-3213,storage,1.81,491
3214,lighting-3214,lighting,3.18,498
3215,breakroom-3215,breakroom,4.55,5
3216,furniture-3216,furniture,5.92,12
3217,stationery-3217,stationery,7.29,19
3218,peripherals-3218,peripherals,8.66,26
3219,storage-3219,storage,10.03,33
3220,lighting-3220,lighting,11.40,40
3221,breakroom-3221,breakroom,12.77,47
3222,furniture-3222,furniture,14.14,54
3223,stationery-3223,stationery,15.51,61
3224,peripherals-3224,peripherals,16.88,68
3225,storage-3225,storage,18.25,75
3226,lighting-3226,lighting,19.62,82
3227,breakroom-3227,breakroom,20.99,89
3228,furniture-3228,furniture,22.36,96
3229,stationery-3229,stationery,23.73,103
3230,peripherals-3230,peripherals,25.10,110
3231,storage-3231,storage,26.47,117
3232,lighting-3232,lighting,27.84,124
3233,breakroom-3233,breakroom,29.21,131
3234,furniture-3234,furniture,30.58,138
3235,stationery-3235,stationery,31.95,145
3236,peripherals-3236,peripherals,33.32,152
3237,storage-3237,storage,34.69,159
3238,lighting-3238,lighting,36.06,166
3239,breakroom-3239,breakroom,37.43,173
3240,furniture-3240,furniture,38.80,180
3241,stationery-3241,stationery,40.17,187
3242,peripherals-3242,peripherals,41.54,194
3243,storage-3243,storage,42.91,201
3244,lighting-3244,lighting,44.28,208
3245,breakroom-3245,breakroom,45.65,215
3246,furniture-3246,furniture,47.02,222
3247,stationery-3247,stationery,48.39,229
3248,peripherals-3248,peripherals,49.76,236
3249,storage-3249,storage,51.13,243
3250,lighting-3250,lighting,52.50,250
3251,breakroom-3251,breakroom,53.87,257
3252,furniture-3252,furniture,55.24,264
3253,stationery-3253,stationery,56.61,271
3254,peripherals-3254,peripherals,57.98,278
3255,storage-3255,storage,59.35,285
3256,lighting-3256,lighting,60.72,292
3257,breakroom-3257,breakroom,62.09,299
3258,furniture-3258,furniture,63.46,306
3259,stationery-3259,stationery,64.83,313
3260,peripherals-3260,peripherals,66.20,320
3261,storage-3261,storage,67.57,327
3262,lighting-3262,lighting,68.94,334
3263,breakroom-3263,breakroom,70.31,341
3264,furniture-3264,furniture,71.68,348
3265,stationery-3265,stationery,73.05,355
3266,peripherals-3266,peripherals,74.42,362
